"ID" "item" "session" "res" "correct" "type" "trial" "RT" "score" "origin" "quality" "group" "twice"
"771b5ce7" "guta8guta1" 1 0 0 "guta" "diff" 2627 1 "native" "good" 2 FALSE
"771b5ce7" "guta8guta8" 0 0 1 "guta" "same" 2876 1 "native" "good" 2 FALSE
"771b5ce7" "guta8guta8" 1 0 1 "guta" "same" 2039 1 "native" "good" 2 FALSE
"771b5ce7" "lita1lita1" 0 0 1 "lita" "same" 3041 1 "native" "good" 2 FALSE
"771b5ce7" "lita1lita1" 1 0 1 "lita" "same" 2164 1 "native" "good" 2 FALSE
"771b5ce7" "lita1lita8" 0 0 0 "lita" "diff" 2552 1 "native" "good" 2 FALSE
"771b5ce7" "lita1lita8" 1 0 0 "lita" "diff" 2190 1 "native" "good" 2 FALSE
"771b5ce7" "lita8lita1" 0 0 0 "lita" "diff" 3140 1 "native" "good" 2 FALSE
"771b5ce7" "lita8lita1" 1 0 0 "lita" "diff" 2349 1 "native" "good" 2 FALSE
"771b5ce7" "lita8lita8" 0 0 1 "lita" "same" 2960 1 "native" "good" 2 FALSE
"771b5ce7" "lita8lita8" 1 0 1 "lita" "same" 2327 1 "native" "good" 2 FALSE
"d25f88ab" "guta1guta1" 0 0 1 "guta" "same" 3927 1 "native" "good" 2 FALSE
"d25f88ab" "guta1guta1" 1 0 1 "guta" "same" 2993 1 "native" "good" 2 FALSE
"d25f88ab" "guta1guta8" 0 0 0 "guta" "diff" 3985 1 "native" "good" 2 FALSE
"d25f88ab" "guta1guta8" 1 0 0 "guta" "diff" 2849 1 "native" "good" 2 FALSE
"d25f88ab" "guta8guta1" 0 0 0 "guta" "diff" 3865 1 "native" "good" 2 FALSE
"d25f88ab" "guta8guta1" 1 0 0 "guta" "diff" 3281 1 "native" "good" 2 FALSE
"d25f88ab" "guta8guta8" 0 0 1 "guta" "same" 3915 1 "native" "good" 2 FALSE
"d25f88ab" "guta8guta8" 1 0 1 "guta" "same" 3194 1 "native" "good" 2 FALSE
"d25f88ab" "lita1lita1" 0 0 1 "lita" "same" 4128 1 "native" "good" 2 FALSE
"d25f88ab" "lita1lita1" 1 0 1 "lita" "same" 2625 1 "native" "good" 2 FALSE
"d25f88ab" "lita1lita8" 0 0 0 "lita" "diff" 3429 1 "native" "good" 2 FALSE
"d25f88ab" "lita1lita8" 1 0 0 "lita" "diff" 2720 1 "native" "good" 2 FALSE
"d25f88ab" "lita8lita1" 0 0 0 "lita" "diff" 3578 1 "native" "good" 2 FALSE
"d25f88ab" "lita8lita1" 1 0 0 "lita" "diff" 3032 1 "native" "good" 2 FALSE
"d25f88ab" "lita8lita8" 0 0 1 "lita" "same" 3145 1 "native" "good" 2 FALSE
"d25f88ab" "lita8lita8" 1 0 1 "lita" "same" 2908 1 "native" "good" 2 FALSE
"924c7fd2" "guta1guta1" 0 0 1 "guta" "same" 3831 1 "native" "good" 2 FALSE
"924c7fd2" "guta1guta1" 1 0 1 "guta" "same" 4686 1 "native" "good" 2 FALSE
"924c7fd2" "guta1guta8" 0 0 0 "guta" "diff" 6994 1 "native" "good" 2 FALSE
"924c7fd2" "guta1guta8" 1 1 1 "guta" "diff" 3120 1 "native" "good" 2 FALSE
"924c7fd2" "guta8guta1" 0 1 1 "guta" "diff" 4258 1 "native" "good" 2 FALSE
"924c7fd2" "guta8guta1" 1 1 1 "guta" "diff" 3198 1 "native" "good" 2 FALSE
"924c7fd2" "guta8guta8" 0 0 1 "guta" "same" 4579 1 "native" "good" 2 FALSE
"924c7fd2" "guta8guta8" 1 0 1 "guta" "same" 3219 1 "native" "good" 2 FALSE
"924c7fd2" "lita1lita1" 0 1 0 "lita" "same" 5374 1 "native" "good" 2 FALSE
"924c7fd2" "lita1lita1" 1 0 1 "lita" "same" 3162 1 "native" "good" 2 FALSE
"924c7fd2" "lita1lita8" 0 1 1 "lita" "diff" 5024 1 "native" "good" 2 FALSE
"924c7fd2" "lita1lita8" 1 1 1 "lita" "diff" 3212 1 "native" "good" 2 FALSE
"924c7fd2" "lita8lita1" 0 0 0 "lita" "diff" 4505 1 "native" "good" 2 FALSE
"924c7fd2" "lita8lita1" 1 1 1 "lita" "diff" 3268 1 "native" "good" 2 FALSE
"924c7fd2" "lita8lita8" 0 0 1 "lita" "same" 4358 1 "native" "good" 2 FALSE
"924c7fd2" "lita8lita8" 1 0 1 "lita" "same" 3507 1 "native" "good" 2 FALSE
"e964eff8" "guta1guta1" 0 0 1 "guta" "same" 5004 1 "native" "good" 2 FALSE
"e964eff8" "guta1guta1" 1 0 1 "guta" "same" 3585 1 "native" "good" 2 FALSE
"e964eff8" "guta1guta8" 0 1 1 "guta" "diff" 5012 1 "native" "good" 2 FALSE
"e964eff8" "guta1guta8" 1 1 1 "guta" "diff" 3916 1 "native" "good" 2 FALSE
"e964eff8" "guta8guta1" 0 1 1 "guta" "diff" 7120 1 "native" "good" 2 FALSE
"e964eff8" "guta8guta1" 1 1 1 "guta" "diff" 4120 1 "native" "good" 2 FALSE
"e964eff8" "guta8guta8" 0 0 1 "guta" "same" 5335 1 "native" "good" 2 FALSE
"e964eff8" "guta8guta8" 1 0 1 "guta" "same" 4957 1 "native" "good" 2 FALSE
"e964eff8" "lita1lita1" 0 0 1 "lita" "same" 4886 1 "native" "good" 2 FALSE
"e964eff8" "lita1lita1" 1 0 1 "lita" "same" 3401 1 "native" "good" 2 FALSE
"e964eff8" "lita1lita8" 0 1 1 "lita" "diff" 4926 1 "native" "good" 2 FALSE
"e964eff8" "lita1lita8" 1 1 1 "lita" "diff" 4674 1 "native" "good" 2 FALSE
"e964eff8" "lita8lita1" 0 1 1 "lita" "diff" 6846 1 "native" "good" 2 FALSE
"e964eff8" "lita8lita1" 1 1 1 "lita" "diff" 4252 1 "native" "good" 2 FALSE
"e964eff8" "lita8lita8" 0 0 1 "lita" "same" 4860 1 "native" "good" 2 FALSE
"e964eff8" "lita8lita8" 1 0 1 "lita" "same" 4852 1 "native" "good" 2 FALSE
"9a214fb4" "guta1guta1" 0 0 1 "guta" "same" 3430 1 "native" "good" 2 FALSE
"9a214fb4" "guta1guta1" 1 0 1 "guta" "same" 3388 1 "native" "good" 2 FALSE
"9a214fb4" "guta1guta8" 0 0 0 "guta" "diff" 4227 1 "native" "good" 2 FALSE
"9a214fb4" "guta1guta8" 1 0 0 "guta" "diff" 2718 1 "native" "good" 2 FALSE
"9a214fb4" "guta8guta1" 0 0 0 "guta" "diff" 3887 1 "native" "good" 2 FALSE
"9a214fb4" "guta8guta1" 1 0 0 "guta" "diff" 2747 1 "native" "good" 2 FALSE
"9a214fb4" "guta8guta8" 0 0 1 "guta" "same" 3591 1 "native" "good" 2 FALSE
"9a214fb4" "guta8guta8" 1 0 1 "guta" "same" 2694 1 "native" "good" 2 FALSE
"9a214fb4" "lita1lita1" 0 0 1 "lita" "same" 3791 1 "native" "good" 2 FALSE
"9a214fb4" "lita1lita1" 1 0 1 "lita" "same" 2841 1 "native" "good" 2 FALSE
"9a214fb4" "lita1lita8" 0 0 0 "lita" "diff" 3463 1 "native" "good" 2 FALSE
"9a214fb4" "lita1lita8" 1 0 0 "lita" "diff" 2781 1 "native" "good" 2 FALSE
"9a214fb4" "lita8lita1" 0 0 0 "lita" "diff" 6769 1 "native" "good" 2 FALSE
"9a214fb4" "lita8lita1" 1 0 0 "lita" "diff" 2784 1 "native" "good" 2 FALSE
"9a214fb4" "lita8lita8" 0 0 1 "lita" "same" 4165 1 "native" "good" 2 FALSE
"9a214fb4" "lita8lita8" 1 0 1 "lita" "same" 2788 1 "native" "good" 2 FALSE
"41b1ee03" "guta1guta1" 0 0 1 "guta" "same" 4055 1 "native" "good" 2 FALSE
"41b1ee03" "guta1guta1" 1 1 0 "guta" "same" 3078 1 "native" "good" 2 FALSE
"41b1ee03" "guta1guta8" 0 0 0 "guta" "diff" 3239 1 "native" "good" 2 FALSE
"41b1ee03" "guta1guta8" 1 1 1 "guta" "diff" 4577 1 "native" "good" 2 FALSE
"41b1ee03" "guta8guta1" 0 0 0 "guta" "diff" 3127 1 "native" "good" 2 FALSE
"41b1ee03" "guta8guta1" 1 0 0 "guta" "diff" 3196 1 "native" "good" 2 FALSE
"41b1ee03" "guta8guta8" 0 0 1 "guta" "same" 3282 1 "native" "good" 2 FALSE
"41b1ee03" "guta8guta8" 1 1 0 "guta" "same" 3113 1 "native" "good" 2 FALSE
"41b1ee03" "lita1lita1" 0 0 1 "lita" "same" 3691 1 "native" "good" 2 FALSE
"41b1ee03" "lita1lita1" 1 0 1 "lita" "same" 3614 1 "native" "good" 2 FALSE
"41b1ee03" "lita1lita8" 0 1 1 "lita" "diff" 3121 1 "native" "good" 2 FALSE
"41b1ee03" "lita1lita8" 1 0 0 "lita" "diff" 4392 1 "native" "good" 2 FALSE
"41b1ee03" "lita8lita1" 0 1 1 "lita" "diff" 3459 1 "native" "good" 2 FALSE
"41b1ee03" "lita8lita1" 1 1 1 "lita" "diff" 3704 1 "native" "good" 2 FALSE
"41b1ee03" "lita8lita8" 0 0 1 "lita" "same" 2777 1 "native" "good" 2 FALSE
"41b1ee03" "lita8lita8" 1 0 1 "lita" "same" 3383 1 "native" "good" 2 FALSE
"b2bd100d" "guta1guta1" 0 1 0 "guta" "same" 3038 0.875 "native" "good" 2 FALSE
"b2bd100d" "guta1guta1" 1 0 1 "guta" "same" 2931 0.875 "native" "good" 2 FALSE
"b2bd100d" "guta1guta8" 0 1 1 "guta" "diff" 3321 0.875 "native" "good" 2 FALSE
"b2bd100d" "guta1guta8" 1 0 0 "guta" "diff" 3024 0.875 "native" "good" 2 FALSE
"b2bd100d" "guta8guta1" 0 1 1 "guta" "diff" 3427 0.875 "native" "good" 2 FALSE
"b2bd100d" "guta8guta1" 1 0 0 "guta" "diff" 2689 0.875 "native" "good" 2 FALSE
"b2bd100d" "guta8guta8" 0 0 1 "guta" "same" 3355 0.875 "native" "good" 2 FALSE
"b2bd100d" "guta8guta8" 1 0 1 "guta" "same" 2873 0.875 "native" "good" 2 FALSE
"b2bd100d" "lita1lita1" 0 0 1 "lita" "same" 4843 0.875 "native" "good" 2 FALSE
"b2bd100d" "lita1lita1" 1 0 1 "lita" "same" 2782 0.875 "native" "good" 2 FALSE
"b2bd100d" "lita1lita8" 0 0 0 "lita" "diff" 3849 0.875 "native" "good" 2 FALSE
"b2bd100d" "lita1lita8" 1 0 0 "lita" "diff" 3375 0.875 "native" "good" 2 FALSE
"b2bd100d" "lita8lita1" 0 1 1 "lita" "diff" 3728 0.875 "native" "good" 2 FALSE
"b2bd100d" "lita8lita1" 1 0 0 "lita" "diff" 2927 0.875 "native" "good" 2 FALSE
"b2bd100d" "lita8lita8" 0 0 1 "lita" "same" 3429 0.875 "native" "good" 2 FALSE
"b2bd100d" "lita8lita8" 1 0 1 "lita" "same" 2776 0.875 "native" "good" 2 FALSE
"d2f1b7cd" "guta1guta1" 0 0 1 "guta" "same" 3948 1 "native" "good" 2 FALSE
"d2f1b7cd" "guta1guta1" 1 0 1 "guta" "same" 3514 1 "native" "good" 2 FALSE
"d2f1b7cd" "guta1guta8" 0 1 1 "guta" "diff" 4842 1 "native" "good" 2 FALSE
"d2f1b7cd" "guta1guta8" 1 1 1 "guta" "diff" 2906 1 "native" "good" 2 FALSE
"d2f1b7cd" "guta8guta1" 0 1 1 "guta" "diff" 5080 1 "native" "good" 2 FALSE
"d2f1b7cd" "guta8guta1" 1 1 1 "guta" "diff" 3257 1 "native" "good" 2 FALSE
"d2f1b7cd" "guta8guta8" 0 0 1 "guta" "same" 3098 1 "native" "good" 2 FALSE
"d2f1b7cd" "guta8guta8" 1 0 1 "guta" "same" 3132 1 "native" "good" 2 FALSE
"d2f1b7cd" "lita1lita1" 0 0 1 "lita" "same" 3015 1 "native" "good" 2 FALSE
"d2f1b7cd" "lita1lita1" 1 0 1 "lita" "same" 2808 1 "native" "good" 2 FALSE
"d2f1b7cd" "lita1lita8" 0 1 1 "lita" "diff" 3656 1 "native" "good" 2 FALSE
"d2f1b7cd" "lita1lita8" 1 1 1 "lita" "diff" 3451 1 "native" "good" 2 FALSE
"d2f1b7cd" "lita8lita1" 0 0 0 "lita" "diff" 5208 1 "native" "good" 2 FALSE
"d2f1b7cd" "lita8lita1" 1 1 1 "lita" "diff" 4050 1 "native" "good" 2 FALSE
"d2f1b7cd" "lita8lita8" 0 0 1 "lita" "same" 3226 1 "native" "good" 2 FALSE
"d2f1b7cd" "lita8lita8" 1 0 1 "lita" "same" 3059 1 "native" "good" 2 FALSE
"1691422f" "guta1guta1" 0 0 1 "guta" "same" 4746 1 "native" "good" 2 FALSE
"1691422f" "guta1guta1" 1 1 0 "guta" "same" 5319 1 "native" "good" 2 FALSE
"1691422f" "guta1guta8" 0 1 1 "guta" "diff" 4404 1 "native" "good" 2 FALSE
"1691422f" "guta1guta8" 1 1 1 "guta" "diff" 4575 1 "native" "good" 2 FALSE
"1691422f" "guta8guta1" 0 1 1 "guta" "diff" 4613 1 "native" "good" 2 FALSE
"1691422f" "guta8guta1" 1 1 1 "guta" "diff" 4014 1 "native" "good" 2 FALSE
"1691422f" "guta8guta8" 0 0 1 "guta" "same" 4013 1 "native" "good" 2 FALSE
"1691422f" "guta8guta8" 1 0 1 "guta" "same" 4652 1 "native" "good" 2 FALSE
"1691422f" "lita1lita1" 0 0 1 "lita" "same" 4324 1 "native" "good" 2 FALSE
"1691422f" "lita1lita1" 1 0 1 "lita" "same" 4341 1 "native" "good" 2 FALSE
"1691422f" "lita1lita8" 0 1 1 "lita" "diff" 4971 1 "native" "good" 2 FALSE
"1691422f" "lita1lita8" 1 1 1 "lita" "diff" 4057 1 "native" "good" 2 FALSE
"1691422f" "lita8lita1" 0 1 1 "lita" "diff" 4182 1 "native" "good" 2 FALSE
"1691422f" "lita8lita1" 1 1 1 "lita" "diff" 4236 1 "native" "good" 2 FALSE
"1691422f" "lita8lita8" 0 0 1 "lita" "same" 4281 1 "native" "good" 2 FALSE
"1691422f" "lita8lita8" 1 1 0 "lita" "same" 4354 1 "native" "good" 2 FALSE
"b6d89729" "guta1guta1" 0 0 1 "guta" "same" 2681 1 "native" "good" 2 FALSE
"b6d89729" "guta1guta1" 1 0 1 "guta" "same" 2107 1 "native" "good" 2 FALSE
"b6d89729" "guta1guta8" 0 0 0 "guta" "diff" 3630 1 "native" "good" 2 FALSE
"b6d89729" "guta1guta8" 1 0 0 "guta" "diff" 2489 1 "native" "good" 2 FALSE
"b6d89729" "guta8guta1" 0 0 0 "guta" "diff" 2735 1 "native" "good" 2 FALSE
"b6d89729" "guta8guta1" 1 0 0 "guta" "diff" 2202 1 "native" "good" 2 FALSE
"b6d89729" "guta8guta8" 0 0 1 "guta" "same" 3176 1 "native" "good" 2 FALSE
"b6d89729" "guta8guta8" 1 0 1 "guta" "same" 2808 1 "native" "good" 2 FALSE
"b6d89729" "lita1lita1" 0 0 1 "lita" "same" 3012 1 "native" "good" 2 FALSE
"b6d89729" "lita1lita1" 1 0 1 "lita" "same" 2722 1 "native" "good" 2 FALSE
"b6d89729" "lita1lita8" 0 0 0 "lita" "diff" 4772 1 "native" "good" 2 FALSE
"b6d89729" "lita1lita8" 1 0 0 "lita" "diff" 3159 1 "native" "good" 2 FALSE
"b6d89729" "lita8lita1" 0 0 0 "lita" "diff" 2530 1 "native" "good" 2 FALSE
"b6d89729" "lita8lita1" 1 0 0 "lita" "diff" 3728 1 "native" "good" 2 FALSE
"b6d89729" "lita8lita8" 0 0 1 "lita" "same" 3191 1 "native" "good" 2 FALSE
"b6d89729" "lita8lita8" 1 0 1 "lita" "same" 5061 1 "native" "good" 2 FALSE
"6f0ce9ab" "guta1guta1" 0 0 1 "guta" "same" 2864 1 "native" "good" 2 FALSE
"6f0ce9ab" "guta1guta1" 1 0 1 "guta" "same" 2552 1 "native" "good" 2 FALSE
"6f0ce9ab" "guta1guta8" 0 0 0 "guta" "diff" 3455 1 "native" "good" 2 FALSE
"6f0ce9ab" "guta1guta8" 1 0 0 "guta" "diff" 2569 1 "native" "good" 2 FALSE
"6f0ce9ab" "guta8guta1" 0 0 0 "guta" "diff" 3000 1 "native" "good" 2 FALSE
"6f0ce9ab" "guta8guta1" 1 0 0 "guta" "diff" 2488 1 "native" "good" 2 FALSE
"6f0ce9ab" "guta8guta8" 0 0 1 "guta" "same" 2791 1 "native" "good" 2 FALSE
"6f0ce9ab" "guta8guta8" 1 0 1 "guta" "same" 2584 1 "native" "good" 2 FALSE
"6f0ce9ab" "lita1lita1" 0 0 1 "lita" "same" 3000 1 "native" "good" 2 FALSE
"6f0ce9ab" "lita1lita1" 1 0 1 "lita" "same" 2712 1 "native" "good" 2 FALSE
"6f0ce9ab" "lita1lita8" 0 0 0 "lita" "diff" 2801 1 "native" "good" 2 FALSE
"6f0ce9ab" "lita1lita8" 1 0 0 "lita" "diff" 2249 1 "native" "good" 2 FALSE
"6f0ce9ab" "lita8lita1" 0 0 0 "lita" "diff" 3778 1 "native" "good" 2 FALSE
"6f0ce9ab" "lita8lita1" 1 0 0 "lita" "diff" 2473 1 "native" "good" 2 FALSE
"6f0ce9ab" "lita8lita8" 0 0 1 "lita" "same" 2880 1 "native" "good" 2 FALSE
"6f0ce9ab" "lita8lita8" 1 0 1 "lita" "same" 2616 1 "native" "good" 2 FALSE
"3be674e1" "guta1guta1" 0 0 1 "guta" "same" 3836 1 "native" "good" 2 FALSE
"3be674e1" "guta1guta1" 1 0 1 "guta" "same" 3407 1 "native" "good" 2 FALSE
"3be674e1" "guta1guta8" 0 1 1 "guta" "diff" 4205 1 "native" "good" 2 FALSE
"3be674e1" "guta1guta8" 1 1 1 "guta" "diff" 12184 1 "native" "good" 2 FALSE
"3be674e1" "guta8guta1" 0 0 0 "guta" "diff" 5681 1 "native" "good" 2 FALSE
"3be674e1" "guta8guta1" 1 1 1 "guta" "diff" 3965 1 "native" "good" 2 FALSE
"3be674e1" "guta8guta8" 0 0 1 "guta" "same" 4398 1 "native" "good" 2 FALSE
"3be674e1" "guta8guta8" 1 0 1 "guta" "same" 3541 1 "native" "good" 2 FALSE
"3be674e1" "lita1lita1" 0 0 1 "lita" "same" 4062 1 "native" "good" 2 FALSE
"3be674e1" "lita1lita1" 1 0 1 "lita" "same" 3340 1 "native" "good" 2 FALSE
"3be674e1" "lita1lita8" 0 1 1 "lita" "diff" 3755 1 "native" "good" 2 FALSE
"3be674e1" "lita1lita8" 1 0 0 "lita" "diff" 4115 1 "native" "good" 2 FALSE
"3be674e1" "lita8lita1" 0 1 1 "lita" "diff" 4838 1 "native" "good" 2 FALSE
"3be674e1" "lita8lita1" 1 0 0 "lita" "diff" 4260 1 "native" "good" 2 FALSE
"3be674e1" "lita8lita8" 0 0 1 "lita" "same" 3560 1 "native" "good" 2 FALSE
"3be674e1" "lita8lita8" 1 0 1 "lita" "same" 3464 1 "native" "good" 2 FALSE
"dde7f991" "guta1guta1" 0 0 1 "guta" "same" 3753 1 "native" "good" 2 FALSE
"dde7f991" "guta1guta1" 1 0 1 "guta" "same" 2742 1 "native" "good" 2 FALSE
"dde7f991" "guta1guta8" 0 0 0 "guta" "diff" 3790 1 "native" "good" 2 FALSE
"dde7f991" "guta1guta8" 1 0 0 "guta" "diff" 3786 1 "native" "good" 2 FALSE
"dde7f991" "guta8guta1" 0 0 0 "guta" "diff" 4873 1 "native" "good" 2 FALSE
"dde7f991" "guta8guta1" 1 0 0 "guta" "diff" 3434 1 "native" "good" 2 FALSE
"dde7f991" "guta8guta8" 0 0 1 "guta" "same" 3564 1 "native" "good" 2 FALSE
"dde7f991" "guta8guta8" 1 0 1 "guta" "same" 2755 1 "native" "good" 2 FALSE
"dde7f991" "lita1lita1" 0 0 1 "lita" "same" 3541 1 "native" "good" 2 FALSE
"dde7f991" "lita1lita1" 1 0 1 "lita" "same" 2828 1 "native" "good" 2 FALSE
"dde7f991" "lita1lita8" 0 0 0 "lita" "diff" 3478 1 "native" "good" 2 FALSE
"dde7f991" "lita1lita8" 1 0 0 "lita" "diff" 2970 1 "native" "good" 2 FALSE
"dde7f991" "lita8lita1" 0 0 0 "lita" "diff" 3738 1 "native" "good" 2 FALSE
"dde7f991" "lita8lita1" 1 0 0 "lita" "diff" 3116 1 "native" "good" 2 FALSE
"dde7f991" "lita8lita8" 0 0 1 "lita" "same" 3626 1 "native" "good" 2 FALSE
"dde7f991" "lita8lita8" 1 0 1 "lita" "same" 3379 1 "native" "good" 2 FALSE
"365406f7" "guta1guta1" 0 0 1 "guta" "same" 3089 1 "native" "good" 2 FALSE
"365406f7" "guta1guta1" 1 0 1 "guta" "same" 2127 1 "native" "good" 2 FALSE
"365406f7" "guta1guta8" 0 0 0 "guta" "diff" 2848 1 "native" "good" 2 FALSE
"365406f7" "guta1guta8" 1 0 0 "guta" "diff" 2603 1 "native" "good" 2 FALSE
"365406f7" "guta8guta1" 0 0 0 "guta" "diff" 2943 1 "native" "good" 2 FALSE
"365406f7" "guta8guta1" 1 0 0 "guta" "diff" 2150 1 "native" "good" 2 FALSE
"365406f7" "guta8guta8" 0 0 1 "guta" "same" 3215 1 "native" "good" 2 FALSE
"365406f7" "guta8guta8" 1 0 1 "guta" "same" 2122 1 "native" "good" 2 FALSE
"365406f7" "lita1lita1" 0 0 1 "lita" "same" 2602 1 "native" "good" 2 FALSE
"365406f7" "lita1lita1" 1 0 1 "lita" "same" 2355 1 "native" "good" 2 FALSE
"365406f7" "lita1lita8" 0 0 0 "lita" "diff" 2522 1 "native" "good" 2 FALSE
"365406f7" "lita1lita8" 1 0 0 "lita" "diff" 2261 1 "native" "good" 2 FALSE
"365406f7" "lita8lita1" 0 0 0 "lita" "diff" 2757 1 "native" "good" 2 FALSE
"365406f7" "lita8lita1" 1 0 0 "lita" "diff" 2339 1 "native" "good" 2 FALSE
"365406f7" "lita8lita8" 0 0 1 "lita" "same" 2644 1 "native" "good" 2 FALSE
"365406f7" "lita8lita8" 1 0 1 "lita" "same" 2266 1 "native" "good" 2 FALSE
"6845d9c2" "guta1guta1" 0 0 1 "guta" "same" 2967 0.875 "native" "good" 2 FALSE
"6845d9c2" "guta1guta1" 1 0 1 "guta" "same" 2624 0.875 "native" "good" 2 FALSE
"6845d9c2" "guta1guta8" 0 0 0 "guta" "diff" 3175 0.875 "native" "good" 2 FALSE
"6845d9c2" "guta1guta8" 1 0 0 "guta" "diff" 2691 0.875 "native" "good" 2 FALSE
"6845d9c2" "guta8guta1" 0 0 0 "guta" "diff" 3554 0.875 "native" "good" 2 FALSE
"6845d9c2" "guta8guta1" 1 0 0 "guta" "diff" 2729 0.875 "native" "good" 2 FALSE
"6845d9c2" "guta8guta8" 0 0 1 "guta" "same" 3507 0.875 "native" "good" 2 FALSE
"6845d9c2" "guta8guta8" 1 0 1 "guta" "same" 2594 0.875 "native" "good" 2 FALSE
"6845d9c2" "lita1lita1" 0 0 1 "lita" "same" 2916 0.875 "native" "good" 2 FALSE
"6845d9c2" "lita1lita1" 1 0 1 "lita" "same" 2674 0.875 "native" "good" 2 FALSE
"6845d9c2" "lita1lita8" 0 0 0 "lita" "diff" 4033 0.875 "native" "good" 2 FALSE
"6845d9c2" "lita1lita8" 1 0 0 "lita" "diff" 3082 0.875 "native" "good" 2 FALSE
"6845d9c2" "lita8lita1" 0 1 1 "lita" "diff" 3712 0.875 "native" "good" 2 FALSE
"6845d9c2" "lita8lita1" 1 0 0 "lita" "diff" 2640 0.875 "native" "good" 2 FALSE
"6845d9c2" "lita8lita8" 0 0 1 "lita" "same" 2801 0.875 "native" "good" 2 FALSE
"6845d9c2" "lita8lita8" 1 0 1 "lita" "same" 2707 0.875 "native" "good" 2 FALSE
"f39da740" "guta1guta1" 0 0 1 "guta" "same" 2998 0.875 "native" "good" 2 FALSE
"f39da740" "guta1guta1" 1 0 1 "guta" "same" 2843 0.875 "native" "good" 2 FALSE
"f39da740" "guta1guta8" 0 1 1 "guta" "diff" 3105 0.875 "native" "good" 2 FALSE
"f39da740" "guta1guta8" 1 1 1 "guta" "diff" 3079 0.875 "native" "good" 2 FALSE
"f39da740" "guta8guta1" 0 0 0 "guta" "diff" 5653 0.875 "native" "good" 2 FALSE
"f39da740" "guta8guta1" 1 0 0 "guta" "diff" 2654 0.875 "native" "good" 2 FALSE
"f39da740" "guta8guta8" 0 0 1 "guta" "same" 3241 0.875 "native" "good" 2 FALSE
"f39da740" "guta8guta8" 1 0 1 "guta" "same" 2630 0.875 "native" "good" 2 FALSE
"f39da740" "lita1lita1" 0 0 1 "lita" "same" 3437 0.875 "native" "good" 2 FALSE
"f39da740" "lita1lita1" 1 0 1 "lita" "same" 2725 0.875 "native" "good" 2 FALSE
"f39da740" "lita1lita8" 0 1 1 "lita" "diff" 3346 0.875 "native" "good" 2 FALSE
"f39da740" "lita1lita8" 1 0 0 "lita" "diff" 3137 0.875 "native" "good" 2 FALSE
"f39da740" "lita8lita1" 0 1 1 "lita" "diff" 4178 0.875 "native" "good" 2 FALSE
"f39da740" "lita8lita1" 1 0 0 "lita" "diff" 3417 0.875 "native" "good" 2 FALSE
"f39da740" "lita8lita8" 0 0 1 "lita" "same" 2883 0.875 "native" "good" 2 FALSE
"f39da740" "lita8lita8" 1 0 1 "lita" "same" 2830 0.875 "native" "good" 2 FALSE
"d38493b6" "guta1guta1" 0 0 1 "guta" "same" 2645 1 "native" "good" 2 FALSE
"d38493b6" "guta1guta1" 1 0 1 "guta" "same" 2034 1 "native" "good" 2 FALSE
"d38493b6" "guta1guta8" 0 0 0 "guta" "diff" 2589 1 "native" "good" 2 FALSE
"d38493b6" "guta1guta8" 1 0 0 "guta" "diff" 2251 1 "native" "good" 2 FALSE
"d38493b6" "guta8guta1" 0 0 0 "guta" "diff" 2440 1 "native" "good" 2 FALSE
"d38493b6" "guta8guta1" 1 0 0 "guta" "diff" 2055 1 "native" "good" 2 FALSE
"d38493b6" "guta8guta8" 0 0 1 "guta" "same" 3066 1 "native" "good" 2 FALSE
"d38493b6" "guta8guta8" 1 0 1 "guta" "same" 2463 1 "native" "good" 2 FALSE
"d38493b6" "lita1lita1" 0 0 1 "lita" "same" 3119 1 "native" "good" 2 FALSE
"d38493b6" "lita1lita1" 1 0 1 "lita" "same" 2276 1 "native" "good" 2 FALSE
"d38493b6" "lita1lita8" 0 0 0 "lita" "diff" 2705 1 "native" "good" 2 FALSE
"d38493b6" "lita1lita8" 1 0 0 "lita" "diff" 2871 1 "native" "good" 2 FALSE
"d38493b6" "lita8lita1" 0 0 0 "lita" "diff" 2888 1 "native" "good" 2 FALSE
"d38493b6" "lita8lita1" 1 0 0 "lita" "diff" 2066 1 "native" "good" 2 FALSE
"d38493b6" "lita8lita8" 0 0 1 "lita" "same" 3158 1 "native" "good" 2 FALSE
"d38493b6" "lita8lita8" 1 0 1 "lita" "same" 2095 1 "native" "good" 2 FALSE
"34d73be9" "guta1guta1" 0 0 1 "guta" "same" 3440 1 "native" "good" 2 FALSE
"34d73be9" "guta1guta1" 1 0 1 "guta" "same" 2541 1 "native" "good" 2 FALSE
"34d73be9" "guta1guta8" 0 1 1 "guta" "diff" 3139 1 "native" "good" 2 FALSE
"34d73be9" "guta1guta8" 1 0 0 "guta" "diff" 2985 1 "native" "good" 2 FALSE
"34d73be9" "guta8guta1" 0 0 0 "guta" "diff" 3653 1 "native" "good" 2 FALSE
"34d73be9" "guta8guta1" 1 1 1 "guta" "diff" 3406 1 "native" "good" 2 FALSE
"34d73be9" "guta8guta8" 0 0 1 "guta" "same" 4394 1 "native" "good" 2 FALSE
"34d73be9" "guta8guta8" 1 0 1 "guta" "same" 2945 1 "native" "good" 2 FALSE
"34d73be9" "lita1lita1" 0 0 1 "lita" "same" 3977 1 "native" "good" 2 FALSE
